Lisa,White,Female,1982-01-17,lwhite@quimm.mil,528 Cody Court,Buena Park,Oregon,04256,"Palestinian Territory, Occupied"
Marilyn,Sims,Female,1977-04-19,msims@geba.org,671 Vidon Center,Hawaiian Gardens,Delaware,56822-5770,Estonia
Patrick,Riley,Female,1976-11-29,priley@mynte.name,0 Westport Drive,Yorba Linda,Arkansas,92866-4155,Montserrat
Mary,Bradley,Female,1989-04-04,mbradley@wikibox.edu,8 Steensland Pass,City of Commerce,Wisconsin,68986-5032,Slovakia
Bruce,Nelson,Female,1981-06-18,bnelson@cogilith.biz,44968 Monterey Point,Bellflower,Alaska,05002,Dominican Republic
Kathleen,Martinez,Female,1989-04-05,kmartinez@skyvu.edu,5 Talmadge Pass,Alhambra,Rhode Island,26939-4806,Cuba
Karen,Knight,Female,1975-01-18,kknight@vitz.mil,7 Ridge Oak Avenue,Palmdale,Rhode Island,28627-0610,Colombia
Dennis,Rice,Male,1977-10-18,drice@gigabox.com,5 Darwin Parkway,Gilroy,Rhode Island,70289,Aruba
Nicholas,Knight,Female,1975-05-14,nknight@avaveo.net,5976 Messerschmidt Junction,Hollister,Maryland,87881-7245,Oman
Shawn,Henderson,Female,1983-12-20,shenderson@skilith.name,06 Transport Pass,West Sacramento,Indiana,38788,Andorra
Philip,Garcia,Male,1982-07-03,pgarcia@voolith.org,507 Michigan Trail,Paramount,Idaho,97975-3386,Ecuador
Wayne,Walker,Male,1984-02-03,wwalker@yodoo.name,10894 Warner Avenue,Temple City,New Mexico,27630-3331,Egypt
Jimmy,Gilbert,Female,1978-10-30,jgilbert@meevee.biz,9933 Fairfield Lane,Sanger,California,37153,Vatican City State (Holy See)
Alan,Butler,Female,1988-12-27,abutler@eadel.net,668 Milwaukee Point,Fairfax,Tennessee,57342,"Congo, Republic of"
Justin,Flores,Female,1978-02-21,jflores@realbuzz.info,8 Comanche Place,San Juan Bautista,Kentucky,77838-1732,Cocos (Keeling) Island
Tina,Hudson,Male,1990-04-22,thudson@livetube.gov,4 Sunnyside Way,Vallejo,Maine,85410,Belarus
Amy,Reid,Female,1979-10-15,areid@tagchat.net,85 Bluestem Road,Laguna Beach,Alabama,94665,Finland
Frances,Duncan,Female,1989-07-14,fduncan@edgeblab.gov,0 Vidon Alley,Lindsay,Connecticut,10325-0341,Austria
Emily,Clark,Male,1986-04-05,eclark@midel.mil,3881 Muir Lane,Agoura Hills,South Dakota,77843-0137,Burkina Faso
Joseph,Bennett,Female,1975-05-14,jbennett@buzzster.org,19234 Springs Lane,Pico Rivera,Oklahoma,65481,Mayotte
Pamela,Bennett,Male,1990-10-20,pbennett@geba.edu,129 Rusk Circle,Lodi,Wyoming,25642,Fiji
Kimberly,Mills,Male,1978-10-24,kmills@gabvine.name,9 Anzinger Plaza,Fillmore,Illinois,18725,Lebanon
Donna,Ortiz,Female,1986-02-03,dortiz@devify.edu,485 Granby Terrace,Ukiah,Washington,04706-8929,Montenegro
Johnny,Jones,Male,1988-04-12,jjones@gabtune.edu,5287 Holy Cross Crossing,Foster City,Ohio,61999-6461,Dominican Republic
Gary,Garza,Female,1989-09-30,ggarza@rhynyx.biz,48852 Merrick Place,Gridley,Ohio,28155,Mayotte
Lillian,Morales,Female,1980-08-20,lmorales@blogtags.biz,7 Lake View Parkway,Carson,Nevada,89740,Haiti
Walter,Kennedy,Male,1989-04-26,wkennedy@browsebug.com,799 Declaration Hill,Long Beach,New Jersey,83446-6937,Canada
Andrew,Alvarez,Female,1990-06-29,aalvarez@yambee.net,713 Haas Circle,Suisun City,New Jersey,21515-6491,Suriname
George,Weaver,Male,1987-05-29,gweaver@zoombox.com,5225 Pond Road,Monrovia,Ohio,20330-1923,Niger
Albert,Murray,Female,1986-06-12,amurray@jabbercube.org,17 4th Center,Indio,Texas,24074,Italy
Howard,Henry,Female,1990-06-03,hhenry@browsebug.info,052 Dawn Place,Irwindale,Georgia,44990-0161,Austria
Amy,Mcdonald,Female,1981-03-17,amcdonald@photobean.org,0 Montana Point,Sebastopol,Nebraska,14924,Sierra Leone
Janice,Montgomery,Female,1978-06-03,jmontgomery@rhynoodle.biz,07273 Anhalt Street,Cloverdale,North Carolina,52084,New Caledonia
Eric,Holmes,Male,1981-03-14,eholmes@agivu.mil,2109 Morningstar Center,Turlock,Oklahoma,87038-4884,Micronesia
Andrea,Peters,Female,1988-02-18,apeters@jetpulse.biz,7 Dapin Center,Hidden Hills,Mississippi,86654,Gabon
Julie,Ortiz,Female,1989-06-05,jortiz@quimm.info,3 Westerfield Terrace,San Dimas,North Carolina,65289-3258,Pakistan
Amy,Parker,Female,1989-05-26,aparker@twitterbridge.name,7625 Towne Junction,Coronado,California,00300,Lesotho
Lawrence,Mason,Female,1990-04-26,lmason@vidoo.com,25443 Elmside Parkway,Encinitas,Missouri,75741,Vanuatu
Timothy,Burton,Male,1975-07-18,tburton@dabz.com,46378 Duke Alley,Dublin,New Jersey,71985-6681,Guam
Kathleen,Hawkins,Male,1976-09-21,khawkins@jayo.info,2654 Schlimgen Trail,Los Alamitos,Indiana,54413,Niger
Scott,Reyes,Male,1980-05-19,sreyes@divanoodle.gov,55 Tony Trail,Santa Ana,Oregon,06723,Bermuda
Justin,Lopez,Male,1990-06-25,jlopez@kazio.name,57 Del Sol Lane,Gardena,Pennsylvania,25492-2980,Cote d'Ivoire
Henry,Peters,Female,1989-12-31,hpeters@innoz.org,87 Hazelcrest Crossing,Millbrae,South Dakota,01924-6118,Honduras
Sandra,Willis,Male,1978-10-03,swillis@edgeclub.org,197 Charing Cross Avenue,Monterey Park,Missouri,38407,Ireland
Judith,Moreno,Male,1990-03-17,jmoreno@blogxs.name,6 Southridge Parkway,Tulare,North Carolina,89702-0047,"Congo, Democratic Republic of"
Frances,Griffin,Male,1987-10-29,fgriffin@kwilith.mil,463 Pennsylvania Street,Cypress,New Mexico,12340,Reunion
Deborah,Fox,Male,1982-03-27,dfox@wordpedia.info,7441 Springs Lane,Chula Vista,Oklahoma,47524-7234,Bolivia
Annie,Jacobs,Female,1976-03-27,ajacobs@yombu.gov,04091 Veith Junction,Covina,South Dakota,92867,Iraq
Wanda,Owens,Female,1985-02-26,wowens@voomm.edu,3 Northview Center,Hayward,North Carolina,28559,Bahrain
Janice,Reid,Male,1985-07-19,jreid@innojam.biz,23 Chive Lane,San Francisco,Rhode Island,89281-6676,Saint Barthelemy
Janice,Berry,Male,1986-11-04,jberry@katz.info,0 Corben Avenue,Loomis,Illinois,81615-8220,Cambodia
Lillian,Ray,Male,1979-11-21,lray@jabbertype.biz,934 Loftsgordon Place,McFarland,Mississippi,63057,Kenya
Ralph,Dunn,Male,1977-11-14,rdunn@browsezoom.edu,23037 Badeau Center,Calistoga,Virginia,20347,Mongolia
Melissa,Burke,Male,1989-08-22,mburke@brainlounge.name,4 Huxley Street,Agoura Hills,Maryland,68821-7005,Malawi
Gloria,Berry,Male,1978-04-04,gberry@roombo.info,47 Mallory Junction,Biggs,Missouri,39821-6507,Aruba
Robert,Howell,Female,1990-04-22,rhowell@lajo.info,8 Esker Center,Live Oak,Hawaii,82350-7117,Netherlands
Raymond,Tucker,Female,1983-11-02,rtucker@dabshots.edu,140 Grover Plaza,Reedley,North Dakota,26267,Belgium
Stephen,Cooper,Female,1988-05-03,scooper@avaveo.com,2929 Welch Pass,Yucca Valley,Arizona,15250,Zambia
Martha,Banks,Female,1990-05-30,mbanks@livepath.name,984 Grasskamp Terrace,Willows,Indiana,45526-0998,Rwanda
Richard,Young,Male,1987-10-24,ryoung@leenti.biz,36 Rusk Circle,Fresno,Colorado,26782,Mali
Melissa,Murray,Male,1990-05-07,mmurray@muxo.net,5790 Corry Road,Albany,Hawaii,73877-7427,Macau
Elizabeth,Schmidt,Male,1979-03-14,eschmidt@digitube.mil,9357 Trailsway Parkway,Escalon,Washington,10513,Nicaragua
Angela,Robertson,Female,1982-09-04,arobertson@ozu.info,928 Luster Junction,Brisbane,Nevada,21505-3479,South Georgia and the South Sandwich Islands
Jean,Garza,Male,1985-01-13,jgarza@bubblebox.com,19669 Nobel Road,Woodside,Florida,16350-8052,"Congo, Republic of"
Christina,Stanley,Female,1987-02-02,cstanley@rhyzio.com,27661 Jackson Junction,Napa,Washington,94767-8270,Bolivia
Victor,Holmes,Female,1977-07-19,vholmes@oyondu.mil,3 Claremont Center,Clayton,Arkansas,00940-0796,Sao Tome and Principe
Wayne,Watson,Female,1982-05-05,wwatson@thoughtbridge.edu,365 Gerald Parkway,Cupertino,Iowa,86014,Kenya
Arthur,Morris,Male,1990-12-02,amorris@flashspan.mil,0 Everett Crossing,Westmorland,Maryland,84171-1312,Greenland
Lois,Myers,Female,1985-09-19,lmyers@buzzshare.mil,40067 Lake View Alley,Moorpark,Maryland,55680-6178,French Guiana
Mark,Robinson,Female,1987-01-12,mrobinson@flashspan.edu,99 Golden Leaf Road,Dorris,Wisconsin,09703-3371,Ascension Island
Richard,Brooks,Male,1979-09-27,rbrooks@eadel.net,4 Granby Drive,Rancho Cordova,New York,64816,Mayotte
Judy,Vasquez,Male,1990-10-17,jvasquez@plajo.mil,44 Village Green Terrace,St. Helena,Rhode Island,41965,Papua New Guinea
Adam,Webb,Male,1985-03-29,awebb@rhycero.net,09 Utah Court,Fort Jones,Maine,00823-8418,Saint Pierre and Miquelon
Deborah,Bowman,Male,1979-01-31,dbowman@wikizz.edu,4312 Banding Circle,Fullerton,Georgia,54886-1842,Philippines
Matthew,James,Male,1986-02-19,mjames@realcube.info,13081 Novick Drive,Parlier,South Dakota,55469-0491,Seychelles
Helen,Pierce,Male,1980-02-14,hpierce@twinder.mil,2268 Scott Drive,Lake Forest,New Hampshire,51799-7776,Saint Pierre and Miquelon
Henry,Stephens,Male,1987-05-18,hstephens@photobug.mil,38 Scofield Plaza,Vernon,Wyoming,46148-2726,Lithuania
Joyce,Daniels,Female,1990-11-08,jdaniels@divanoodle.net,0 Lien Plaza,San Leandro,Connecticut,46480,Seychelles
Shawn,Cox,Male,1989-02-14,scox@centizu.biz,417 Packers Parkway,Huron,Alabama,11265,Indonesia
Bonnie,Ellis,Male,1980-01-15,bellis@yacero.com,01222 Westend Crossing,San Jacinto,Oklahoma,63436-0254,Venezuela
Barbara,Holmes,Female,1977-09-11,bholmes@brainverse.net,35 Steensland Court,Mount Shasta,Maine,33849,Saint Barthelemy
Gerald,Carroll,Female,1976-06-10,gcarroll@camido.gov,53 Evergreen Junction,Dana Point,Tennessee,40699-7175,Northern Mariana Islands
Robin,Murray,Female,1989-09-17,rmurray@topicblab.gov,54502 Gale Place,Santa Monica,Wyoming,40190-2999,Canada
Alice,Kelley,Female,1979-05-31,akelley@feedfish.mil,5 Sommers Plaza,La Puente,California,48890-3253,Barbados
Jesse,Baker,Female,1987-05-10,jbaker@flipopia.biz,62086 Wayridge Circle,Walnut Creek,Kansas,59202,Nauru
Alice,Thomas,Male,1975-04-25,athomas@avamm.gov,250 Morningstar Hill,Marysville,Oklahoma,80745-3843,Marshall Islands
Walter,Chapman,Female,1979-07-23,wchapman@topicware.org,42501 Evergreen Drive,Willows,Idaho,19124,Tunisia
Matthew,Richardson,Female,1985-08-18,mrichardson@trilia.gov,5526 Swallow Court,Redondo Beach,Utah,60953,Myanmar
Paula,Dixon,Male,1983-10-05,pdixon@browsedrive.org,09 Packers Park,Shafter,New York,81125-3887,Pakistan
Emily,Elliott,Male,1981-08-04,eelliott@flipbug.net,2213 Cascade Way,Alturas,Alaska,59397-8696,Botswana
Jennifer,Cole,Male,1978-02-07,jcole@gabtune.net,42 Reindahl Park,San Clemente,West Virginia,00295,Portugal
Clarence,Davis,Female,1988-07-13,cdavis@agimba.edu,5 Bay Road,Indio,Ohio,11037,Ecuador
Pamela,Cunningham,Female,1979-08-06,pcunningham@brainfire.net,5509 Scoville Hill,Millbrae,Tennessee,54813,Cook Islands
Julia,Ruiz,Male,1984-07-08,jruiz@buzzshare.name,95914 Derek Trail,Danville,Alaska,85743,"Palestinian Territory, Occupied"
Evelyn,Webb,Male,1981-03-15,ewebb@trilia.mil,59 Fuller Lane,Stockton,Alabama,26627,Belgium
Norma,Kelly,Male,1976-07-22,nkelly@dabjam.net,007 Anniversary Street,Foster City,Delaware,17731,Guyana
James,Dixon,Female,1983-11-16,jdixon@vipe.com,6 International Plaza,Vacaville,Minnesota,30441,French Polynesia
Katherine,Cruz,Male,1985-10-30,kcruz@dynava.biz,7 Arrowood Plaza,Rio Dell,Colorado,02620-7754,Mongolia
William,Miller,Male,1986-06-08,wmiller@janyx.biz,2791 Thierer Hill,Buena Park,Nevada,12267,Jersey
Alice,Harvey,Male,1979-01-24,aharvey@feedfish.edu,0 Butternut Alley,Portola,Maryland,47325-7488,Swaziland
Joan,Mills,Male,1989-12-17,jmills@skyba.info,8944 Meadow Ridge Avenue,Aliso Viejo,Kansas,42247,Bouvet Island
Rachel,Bowman,Female,1982-11-20,rbowman@thoughtblab.gov,76 Marcy Street,Yreka,New Mexico,78727,Belgium
Susan,Torres,Female,1975-12-30,storres@oyoyo.name,98 Warbler Crossing,Portola Valley,Illinois,60052,Christmas Island
Tammy,Owens,Female,1978-07-11,towens@layo.org,89 Forest Terrace,South Gate,Oklahoma,28447-4415,American Samoa
Eugene,Chavez,Female,1976-12-28,echavez@thoughtmix.biz,61035 Ridgeview Drive,Poway,Michigan,87793-8395,Canada
Kevin,Davis,Female,1981-01-18,kdavis@edgetag.name,904 Hanover Center,Cupertino,Rhode Island,35357-6514,Sri Lanka
Helen,Lopez,Female,1988-07-01,hlopez@blognation.gov,8 Bayside Point,Arvin,New Hampshire,34909,Andorra
Walter,Kelly,Female,1980-02-27,wkelly@devpoint.mil,1638 Oak Valley Park,Pacifica,Georgia,41528-0659,Jordan
Susan,Coleman,Male,1987-11-24,scoleman@devcast.biz,670 Basil Center,San Carlos,Wyoming,47136-0866,Guatemala
Barbara,Armstrong,Male,1978-07-31,barmstrong@quaxo.org,766 Daystar Plaza,Dixon,Louisiana,09740-3415,Italy
Judy,Lawson,Female,1981-05-11,jlawson@twitterbeat.mil,5395 Granby Way,Madera,West Virginia,64418,Swaziland
Larry,Ramos,Male,1984-07-15,lramos@oyope.info,98 Calypso Point,Palo Alto,New York,06471,Kuwait
Carol,Brown,Female,1980-10-31,cbrown@voonix.mil,7761 Nova Junction,Cupertino,Colorado,67339,Liberia
Adam,Reid,Female,1979-09-17,areid@oyoloo.net,20506 Riverside Avenue,Solana Beach,Alabama,75027,Svalbard and Jan Mayen Islands
Clarence,Robertson,Female,1986-10-25,crobertson@gigabox.edu,38 Coleman Terrace,Temple City,Missouri,07084-3895,Tunisia
Philip,Richardson,Male,1989-03-31,prichardson@youspan.org,53727 Mcguire Lane,Westminster,Louisiana,41617-4565,Mongolia
Michael,Jones,Male,1977-05-12,mjones@flipstorm.mil,4 Comanche Terrace,Colusa,New Mexico,18471,Heard and McDonald Islands
Robin,Cox,Female,1978-08-25,rcox@dazzlesphere.info,30 Ryan Plaza,Milpitas,New Mexico,10135,Jersey
Phyllis,Romero,Male,1988-08-07,promero@flipstorm.gov,82 Dayton Trail,Upland,Wisconsin,85790,Oman
Debra,Porter,Male,1984-05-20,dporter@dynabox.info,2 South Lane,Manhattan Beach,New York,52530,Cuba
Sandra,Montgomery,Male,1982-07-05,smontgomery@zoozzy.gov,86024 Ludington Junction,Chula Vista,Pennsylvania,61646,Albania
Nicole,Hawkins,Female,1978-11-01,nhawkins@skalith.com,67 Arrowood Court,Alhambra,Nebraska,04676-9712,"Palestinian Territory, Occupied"
Beverly,Vasquez,Female,1987-05-27,bvasquez@kaymbo.com,56707 Artisan Pass,Whittier,West Virginia,05904-3641,Sri Lanka
Carolyn,Johnson,Female,1981-06-08,cjohnson@feednation.gov,0978 Donald Junction,Pasadena,Nebraska,41582,Belarus
Richard,Carroll,Female,1981-09-13,rcarroll@eayo.info,86919 Evergreen Trail,Lodi,Illinois,29592,Swaziland
Kevin,Henry,Male,1983-10-23,khenry@photobug.gov,3 Holmberg Terrace,Garden Grove,Washington,05458,Madagascar
Pamela,Jacobs,Female,1977-06-08,pjacobs@zoomdog.edu,9795 Messerschmidt Way,Carpinteria,California,51013,Ireland
Tina,Miller,Male,1977-01-20,tmiller@skynoodle.edu,248 Bunting Alley,Jackson,Arizona,14572,Netherlands Antilles
Heather,Chavez,Female,1990-03-06,hchavez@fivebridge.org,3855 Welch Junction,Piedmont,Virginia,09035,Thailand
Earl,Black,Female,1977-06-05,eblack@kwilith.mil,4863 Delladonna Junction,Napa,North Dakota,39753,Ethiopia
Samuel,Spencer,Female,1982-11-27,sspencer@skimia.edu,3400 Johnson Road,Rolling Hills,Indiana,29811-4796,Andorra
Robin,Collins,Female,1982-12-15,rcollins@babblestorm.gov,900 Randy Junction,Brawley,Wisconsin,40575,Kiribati
Ronald,Watson,Female,1981-04-26,rwatson@yakidoo.biz,31 Old Gate Circle,Orinda,Wyoming,50739-0857,Saint Lucia
Susan,Ramirez,Female,1982-11-27,sramirez@rhyzio.org,24 Maryland Road,Buellton,Vermont,15993-8849,Tonga
Bruce,Henderson,Female,1976-10-24,bhenderson@flipbug.gov,741 Northland Plaza,Fairfax,Florida,02841-3268,United Kingdom
Annie,Reed,Male,1985-03-11,areed@realbuzz.net,2852 Bashford Hill,Morgan Hill,Nebraska,14597,Greece
Jennifer,Harper,Female,1988-02-01,jharper@centidel.mil,9 Red Cloud Pass,Willows,Nevada,96931,"Korea, South"
Brian,Bell,Female,1983-09-19,bbell@devpoint.edu,594 Arrowood Court,Coachella,New Hampshire,59229,Costa Rica
Ruby,Stevens,Female,1986-12-08,rstevens@youspan.mil,87434 Nobel Court,Lake Forest,Utah,42540-7406,France
Scott,Simpson,Male,1990-11-10,ssimpson@realfire.gov,6 Donald Crossing,Gardena,Washington,00225-4075,Maldives
Russell,Fisher,Female,1988-08-14,rfisher@tekfly.name,810 Park Meadow Trail,Apple Valley,Arizona,79378-5823,Costa Rica
Martin,Johnson,Female,1978-01-10,mjohnson@gigazoom.biz,47 Arkansas Avenue,Santa Monica,Utah,16999-0058,Heard and McDonald Islands
Debra,Taylor,Female,1976-01-09,dtaylor@wordify.gov,581 Elmside Court,Rio Dell,Illinois,44726,Gibraltar
Bruce,Hanson,Female,1987-05-29,bhanson@oloo.name,47 Gerald Center,Guadalupe,Michigan,16656,Armenia
Sandra,Lawson,Male,1988-12-13,slawson@gevee.net,419 Crest Line Hill,National City,Minnesota,47375,Macau
Donna,Riley,Female,1977-11-09,driley@topicware.net,6 Blackbird Point,Holtville,Nevada,21335-8224,Saint Barthelemy
Ernest,Williamson,Female,1979-04-15,ewilliamson@omba.org,56333 Lunder Circle,Patterson,New Jersey,35522-7792,"Palestinian Territory, Occupied"
Sara,George,Female,1980-09-18,sgeorge@skilith.name,5447 Scoville Center,Live Oak,Utah,93809,Morocco
Harry,Alexander,Female,1979-04-16,halexander@skalith.gov,078 Pierstorff Drive,Canyon Lake,Louisiana,97424,France
Helen,Stanley,Female,1988-12-06,hstanley@npath.name,0 Luster Way,La Habra Heights,Rhode Island,12085-0223,Panama
Patrick,Dean,Male,1976-02-23,pdean@eazzy.biz,2 Londonderry Parkway,Chula Vista,Montana,26795-0653,Tuvalu
Matthew,Hughes,Male,1985-02-19,mhughes@blogtag.com,80306 Fuller Pass,Azusa,Vermont,28074,Uganda
Evelyn,Patterson,Female,1976-12-17,epatterson@vipe.biz,24 Laurel Pass,Clayton,New Mexico,42883,Andorra
Eric,Morales,Male,1990-07-10,emorales@eamia.mil,8 Lighthouse Bay Parkway,Calexico,Delaware,97350,Tajikistan
Doris,Romero,Male,1986-03-29,dromero@demimbu.gov,631 Sachtjen Trail,Monterey,North Dakota,27121-1748,Djibouti
Willie,Williamson,Male,1977-08-31,wwilliamson@jazzy.org,53420 Clemons Road,Alameda,Arizona,41684-9252,"Korea, South"
Brian,Harper,Female,1987-02-10,bharper@buzzbean.info,0904 Bayside Lane,Buellton,Delaware,50972,Mali
Janice,Carr,Male,1985-04-18,jcarr@vipe.org,1 Vernon Point,Irvine,Connecticut,08523,Cyprus
Annie,Stewart,Male,1979-06-24,astewart@zazio.info,0608 Holmberg Place,Brea,Michigan,70495-2898,Guinea
Patrick,Johnston,Male,1990-12-10,pjohnston@realbuzz.mil,43223 Surrey Place,San Marcos,Rhode Island,86012,Tanzania
Albert,Thomas,Male,1985-01-03,athomas@centizu.mil,9 Drewry Terrace,Porterville,North Dakota,00034-8541,Luxembourg
Robin,Ford,Male,1990-12-03,rford@wordify.info,2814 Packers Alley,Rohnert Park,Kansas,26083,Isle of Man
Bobby,Gonzales,Female,1978-11-18,bgonzales@twiyo.org,5 Tennessee Hill,Dixon,Virginia,79723-5461,Tajikistan
Barbara,Ford,Male,1985-02-18,bford@wikivu.info,406 Schmedeman Terrace,Hawthorne,South Carolina,86538-5646,Turks and Caicos Islands
Denise,Evans,Female,1977-12-22,devans@rhynyx.edu,4 Fordem Street,Sanger,South Carolina,64449,Sri Lanka
David,Porter,Male,1978-06-14,dporter@riffwire.com,723 Graedel Court,San Luis Obispo,Kentucky,60885,American Samoa
Norma,Stanley,Female,1986-02-06,nstanley@zoomdog.info,927 Dovetail Trail,Yorba Linda,Indiana,04836,Slovakia
Jeffrey,Jordan,Female,1982-04-29,jjordan@zoozzy.info,3184 Summit Terrace,Garden Grove,Kentucky,65285,Poland
Donna,Carroll,Female,1978-09-25,dcarroll@quatz.org,52 Longview Crossing,Huntington Beach,Hawaii,21140-7474,Central African Republic
Louis,Bailey,Male,1983-06-03,lbailey@jaloo.com,6 Mcguire Parkway,Tustin,Kentucky,77580-4814,Panama
Arthur,Rose,Male,1977-11-25,arose@teklist.com,25 Petterle Hill,Hesperia,Wyoming,62012-2316,Ukraine
Anthony,Bowman,Female,1976-12-27,abowman@katz.name,24205 Independence Junction,Bellflower,Missouri,80196,Israel
Donald,Peterson,Male,1987-06-30,dpeterson@voonder.info,7 American Alley,Fairfax,Ohio,60735-9394,Tokelau
Michael,Hudson,Male,1985-06-14,mhudson@jazzy.mil,89293 Ronald Regan Street,Hayward,Wyoming,00058-2612,Andorra
Daniel,Fisher,Female,1987-07-05,dfisher@meevee.org,8 Karstens Alley,Palo Alto,North Carolina,85033,Tajikistan
Bobby,Rice,Male,1981-09-25,brice@jaxnation.com,210 Lerdahl Circle,La Puente,Alabama,70419,South Africa
Anna,Wells,Male,1986-03-13,awells@tambee.com,96954 Lakewood Gardens Plaza,Santa Paula,Iowa,15422,French Southern Territories
Anne,Fowler,Female,1984-04-15,afowler@yotz.name,3 Harper Pass,Duarte,Arkansas,47949,French Guiana
Jean,Perkins,Female,1979-06-30,jperkins@photobean.net,06 Blaine Terrace,Whittier,Maryland,77623-8686,Tuvalu
Bruce,Castillo,Female,1975-12-06,bcastillo@meevee.biz,4762 Clemons Center,Elk Grove,Pennsylvania,62610-7383,Saint Pierre and Miquelon
Robert,Kim,Female,1987-11-27,rkim@brainverse.edu,2 Dottie Junction,Escondido,Illinois,68025,Brazil
Bruce,Ellis,Male,1985-05-28,bellis@chatterpoint.edu,3825 Butternut Terrace,Baldwin Park,Wisconsin,91277-0777,Luxembourg
Laura,Howell,Female,1984-04-07,lhowell@trilia.biz,42 Anthes Avenue,Manteca,Nevada,27798-3410,Cocos (Keeling) Island
Douglas,Lynch,Female,1986-11-10,dlynch@kazu.com,2 Killdeer Center,Long Beach,Minnesota,24392,Ireland
Aaron,Daniels,Female,1977-08-05,adaniels@zoombox.info,5 Service Pass,Grand Terrace,New York,72006,Ecuador
Gerald,Gardner,Female,1976-02-06,ggardner@linkbuzz.gov,6331 Granby Alley,Dunsmuir,Montana,27798-0433,Serbia
Kathy,King,Female,1989-08-27,kking@skynoodle.name,61 Ohio Road,Fontana,Alabama,82682,Nepal
Bruce,Carpenter,Male,1983-11-16,bcarpenter@dabshots.gov,990 Grim Crossing,San Pablo,New Mexico,12456-6220,Benin
Cynthia,Rice,Male,1989-07-08,crice@cogibox.gov,07 Karstens Pass,Port Hueneme,Indiana,94055-5495,Saint Kitts and Nevis
Steve,Austin,Female,1986-02-27,saustin@avamm.edu,1926 Hooker Alley,Davis,New Jersey,34237,Solomon Islands
Walter,Reynolds,Female,1988-10-30,wreynolds@rhynoodle.edu,6 Pine View Circle,Yucaipa,Missouri,54630,"Korea, South"
Russell,Jacobs,Female,1990-08-09,rjacobs@zava.biz,88 Boyd Parkway,Calistoga,New Mexico,39559,Swaziland
Samuel,Fields,Female,1987-02-21,sfields@yamia.com,8 Dayton Terrace,Alameda,Alabama,18179-6891,Belize
Mildred,Lynch,Female,1978-01-28,mlynch@jaxworks.biz,2939 Leroy Drive,Isleton,New York,44695,Dominica
William,Phillips,Male,1981-10-21,wphillips@yodoo.info,06324 Killdeer Lane,Riverbank,Oregon,94254-6079,Malta
Judy,Reed,Female,1980-04-10,jreed@voonder.mil,110 Jenna Court,Placerville,New Hampshire,97070,Latvia
Shirley,Walker,Male,1990-08-28,swalker@yabox.info,080 Dryden Parkway,Paradise,California,38354-3874,Jersey
Kathryn,Lynch,Female,1985-06-14,klynch@tavu.name,53357 New Castle Terrace,Bell,Oklahoma,69572,Heard and McDonald Islands
Randy,Carr,Female,1989-01-15,rcarr@avamba.mil,7591 Esker Place,Simi Valley,New Hampshire,12557,Guatemala
Jesse,Gonzales,Male,1985-08-05,jgonzales@feedmix.biz,32 Basil Terrace,Chino Hills,Tennessee,66112,Bahamas
Martha,White,Female,1981-02-17,mwhite@jabbersphere.mil,6444 Bonner Trail,Truckee,Utah,81413,Morocco
Catherine,Miller,Male,1984-06-07,cmiller@gigabox.gov,21 Warrior Center,La Mirada,California,53356-3635,Egypt
Henry,Bishop,Male,1980-11-29,hbishop@skidoo.org,4933 Butternut Crossing,San Mateo,Michigan,80205-7496,New Zealand
Nicole,Parker,Female,1979-12-06,nparker@wordpedia.mil,002 Vera Trail,San Clemente,Connecticut,18598,Maldives
Ruth,Simpson,Male,1977-09-25,rsimpson@viva.gov,916 Steensland Pass,Bell Gardens,Texas,88059-7236,British Virgin Islands
Juan,Kelly,Female,1978-12-13,jkelly@fivechat.net,18546 Fuller Crossing,Escondido,New Hampshire,57451,Timor-Leste
John,Schmidt,Male,1979-05-24,jschmidt@gabspot.name,410 Ruskin Lane,Scotts Valley,Wyoming,22355-1231,Mexico
Christine,Porter,Female,1985-02-01,cporter@vidoo.org,36 Lunder Avenue,Nevada City,New Mexico,54213-6219,Ethiopia
Chris,Snyder,Female,1978-10-02,csnyder@meetz.edu,93 Helena Alley,Davis,Mississippi,08389-5823,Niger
Helen,Evans,Male,1978-05-17,hevans@wordtune.info,6313 Daystar Alley,Murrieta,Montana,35285-2195,Tajikistan
Patrick,Flores,Female,1976-05-22,pflores@edgepulse.edu,1303 Sage Pass,Santa Barbara,Pennsylvania,83339-4987,Reunion
Joshua,Peters,Female,1984-05-15,jpeters@fiveclub.org,92716 Lerdahl Place,Fort Bragg,West Virginia,92333,Algeria
Margaret,Stanley,Male,1975-10-01,mstanley@edgetag.edu,6492 Kensington Terrace,Highland,Louisiana,64051-2434,Bhutan
Jason,Marshall,Male,1988-05-09,jmarshall@buzzbean.edu,99697 Tennessee Plaza,Riverbank,Rhode Island,72880-3535,Australia
Walter,Stewart,Female,1988-01-26,wstewart@youtags.com,6 Vernon Court,Calabasas,North Carolina,05191,Lebanon
Earl,White,Female,1988-06-14,ewhite@voomm.name,15125 Spaight Place,Coalinga,Alabama,00376-5349,Indonesia
Evelyn,Simmons,Male,1981-02-17,esimmons@voolia.info,124 Westridge Point,Rio Dell,Virginia,14125,Barbados
Craig,Baker,Male,1976-07-24,cbaker@latz.net,75 Park Meadow Point,Atwater,Georgia,73030,Montserrat
